Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/12/2018 03:00,07/12/2018 04:00,O.M.M.P. SFAX,04/12/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/11/2018 03:00,29/11/2018 04:00,O.M.M.P. SFAX,26/11/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/11/2018 04:00,01/12/2018 17:00,O.M.M.P. SFAX,26/11/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/12/2018 03:00,07/12/2018 04:00,O.M.M.P. SFAX,04/12/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/12/2018 03:00,07/12/2018 04:00,O.M.M.P. SFAX,04/12/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/12/2018 21:00,11/12/2018 10:00,O.M.M.P. SFAX,07/12/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/12/2018 03:00,14/12/2018 04:00,O.M.M.P. SFAX,11/12/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/12/2018 10:30,17/12/2018 10:30,O.M.M.P. SFAX,12/12/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/12/2018 21:00,11/12/2018 10:00,O.M.M.P. SFAX,07/12/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/12/2018 03:00,14/12/2018 04:00,O.M.M.P. SFAX,11/12/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/12/2018 10:30,17/12/2018 10:30,O.M.M.P. SFAX,12/12/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/12/2018 03:00,07/12/2018 04:00,O.M.M.P. SFAX,04/12/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/12/2018 00:00,11/12/2018 00:00,O.M.M.P. SFAX,06/12/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/12/2018 03:00,14/12/2018 04:00,O.M.M.P. SFAX,11/12/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/12/2018 03:00,01/01/2018 17:00,O.M.M.P. SFAX,26/12/2018 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/01/2018 03:00,07/01/2018 04:00,O.M.M.P. SFAX,04/01/2018 15:00,--,cereales:12225/conteneurs nombre EVP:450
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/12/2018 19:00,28/12/2018 19:00,O.M.M.P. SFAX,24/12/2018 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/12/2018 03:00,29/12/2018 04:00,O.M.M.P. SFAX,26/12/2018 15:00,--,cereales:5450/Hydrocarbures:5163
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/12/2018 09:00,01/01/2018 22:00,O.M.M.P. SFAX,26/12/2018 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/01/2018 06:00,06/01/2018 18:00,O.M.M.P. SFAX,02/01/2018 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/01/2018 03:00,07/01/2018 04:00,O.M.M.P. SFAX,04/01/2018 15:00,--,cereales:6860/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/12/2018 03:00,29/12/2018 04:00,O.M.M.P. SFAX,26/12/2018 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/12/2018 04:00,01/01/2018 17:00,O.M.M.P. SFAX,26/12/2018 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/01/2018 03:00,07/01/2018 04:00,O.M.M.P. SFAX,04/01/2018 15:00,--,varac solide:4500/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/01/2018 03:00,07/01/2018 04:00,O.M.M.P. SFAX,04/01/2018 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/01/2018 21:00,11/01/2018 10:00,O.M.M.P. SFAX,07/01/2018 09:00,--,varac liquide:3058/conteneurs tonnage:480
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/01/2018 03:00,14/01/2018 04:00,O.M.M.P. SFAX,11/01/2018 15:00,--,cereales:8830/conteneurs nombre EVP:450
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/01/2018 10:30,17/01/2018 10:30,O.M.M.P. SFAX,12/01/2018 22:30,--,conteneurs nombre EVP:450
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/01/2018 21:00,11/01/2018 10:00,O.M.M.P. SFAX,07/01/2018 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/01/2018 03:00,14/01/2018 04:00,O.M.M.P. SFAX,11/01/2018 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/01/2018 10:30,17/01/2018 10:30,O.M.M.P. SFAX,12/01/2018 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/01/2018 03:00,07/01/2018 04:00,O.M.M.P. SFAX,04/01/2018 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/01/2018 00:00,11/01/2018 00:00,O.M.M.P. SFAX,06/01/2018 12:00,--,cereales:13450/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/01/2018 03:00,14/01/2018 04:00,O.M.M.P. SFAX,11/01/2018 15:00,--,varac solide:3450/conteneurs tonnage:350
Nom du port,Nom du Navire,Voyage,Voyage local,Service,ETA,ETD,Terminal,Date limite de livraison au port,Date limite Remise doc,Import
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/02/2017 03:00,01/03/2017 17:00,O.M.M.P. SFAX,26/02/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/03/2017 03:00,07/03/2017 04:00,O.M.M.P. SFAX,04/03/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/02/2017 19:00,28/02/2017 19:00,O.M.M.P. SFAX,24/02/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/02/2017 03:00,29/02/2017 04:00,O.M.M.P. SFAX,26/02/2017 15:00,--,cereales:5600/Hydrocarbures:5000
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/02/2017 09:00,01/03/2017 22:00,O.M.M.P. SFAX,26/02/2017 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/03/2017 06:00,06/03/2017 18:00,O.M.M.P. SFAX,02/03/2017 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/03/2017 03:00,07/03/2017 04:00,O.M.M.P. SFAX,04/03/2017 15:00,--,cereales:6860/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/02/2017 03:00,29/02/2017 04:00,O.M.M.P. SFAX,26/02/2017 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/02/2017 04:00,01/03/2017 17:00,O.M.M.P. SFAX,26/02/2017 16:00,--,cereales:2860/voitures:2900
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/03/2017 03:00,07/03/2017 04:00,O.M.M.P. SFAX,04/03/2017 15:00,--,varac solide:6000/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/03/2017 03:00,07/03/2017 04:00,O.M.M.P. SFAX,04/03/2017 15:00,--,conteneurs nombre EVP:260
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/03/2017 21:00,11/03/2017 10:00,O.M.M.P. SFAX,07/03/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/03/2017 03:00,14/03/2017 04:00,O.M.M.P. SFAX,11/03/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/03/2017 10:30,17/03/2017 10:30,O.M.M.P. SFAX,12/03/2017 22:30,--,conteneurs nombre EVP:600
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/03/2017 21:00,11/03/2017 10:00,O.M.M.P. SFAX,07/03/2017 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/03/2017 03:00,14/03/2017 04:00,O.M.M.P. SFAX,11/03/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/03/2017 10:30,17/03/2017 10:30,O.M.M.P. SFAX,12/03/2017 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/03/2017 03:00,07/03/2017 04:00,O.M.M.P. SFAX,04/03/2017 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/03/2017 00:00,11/03/2017 00:00,O.M.M.P. SFAX,06/03/2017 12:00,--,cereales:13600/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/03/2017 03:00,14/03/2017 04:00,O.M.M.P. SFAX,11/03/2017 15:00,--,varac solide:3600/conteneurs tonnage:580
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/01/2017 03:00,01/02/2017 17:00,O.M.M.P. SFAX,26/01/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/02/2017 03:00,07/02/2017 04:00,O.M.M.P. SFAX,04/02/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/01/2017 19:00,28/01/2017 19:00,O.M.M.P. SFAX,24/01/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/01/2017 03:00,29/01/2017 04:00,O.M.M.P. SFAX,26/01/2017 15:00,--,cereales:5600/Hydrocarbures:5000
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/01/2017 09:00,01/02/2017 22:00,O.M.M.P. SFAX,26/01/2017 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/02/2017 06:00,06/02/2017 18:00,O.M.M.P. SFAX,02/02/2017 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/02/2017 03:00,07/02/2017 04:00,O.M.M.P. SFAX,04/02/2017 15:00,--,cereales:6860/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/01/2017 03:00,29/01/2017 04:00,O.M.M.P. SFAX,26/01/2017 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/01/2017 04:00,01/02/2017 17:00,O.M.M.P. SFAX,26/01/2017 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/02/2017 03:00,07/02/2017 04:00,O.M.M.P. SFAX,04/02/2017 15:00,--,varac solide:6000/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/02/2017 03:00,07/02/2017 04:00,O.M.M.P. SFAX,04/02/2017 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/02/2017 21:00,11/02/2017 10:00,O.M.M.P. SFAX,07/02/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/02/2017 03:00,14/02/2017 04:00,O.M.M.P. SFAX,11/02/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/02/2017 10:30,17/02/2017 10:30,O.M.M.P. SFAX,12/02/2017 22:30,--,conteneurs nombre EVP:600
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/02/2017 21:00,11/02/2017 10:00,O.M.M.P. SFAX,07/02/2017 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/02/2017 03:00,14/02/2017 04:00,O.M.M.P. SFAX,11/02/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/02/2017 10:30,17/02/2017 10:30,O.M.M.P. SFAX,12/02/2017 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/02/2017 03:00,07/02/2017 04:00,O.M.M.P. SFAX,04/02/2017 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/02/2017 00:00,11/02/2017 00:00,O.M.M.P. SFAX,06/02/2017 12:00,--,cereales:13600/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/02/2017 03:00,14/02/2017 04:00,O.M.M.P. SFAX,11/02/2017 15:00,--,varac solide:3600/conteneurs tonnage:580

"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/03/2017 03:00,01/04/2017 17:00,O.M.M.P. SFAX,26/03/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/04/2017 03:00,07/04/2017 04:00,O.M.M.P. SFAX,04/04/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/03/2017 19:00,28/03/2017 19:00,O.M.M.P. SFAX,24/03/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/03/2017 03:00,29/03/2017 04:00,O.M.M.P. SFAX,26/03/2017 15:00,--,cereales:5600/Hydrocarbures:5000
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/03/2017 09:00,01/04/2017 22:00,O.M.M.P. SFAX,26/03/2017 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/04/2017 06:00,06/04/2017 18:00,O.M.M.P. SFAX,02/04/2017 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/04/2017 03:00,07/04/2017 04:00,O.M.M.P. SFAX,04/04/2017 15:00,--,cereales:6860/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/03/2017 03:00,29/03/2017 04:00,O.M.M.P. SFAX,26/03/2017 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/03/2017 04:00,01/04/2017 17:00,O.M.M.P. SFAX,26/03/2017 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/04/2017 03:00,07/04/2017 04:00,O.M.M.P. SFAX,04/04/2017 15:00,--,varac solide:6000/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/04/2017 03:00,07/04/2017 04:00,O.M.M.P. SFAX,04/04/2017 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/04/2017 21:00,11/04/2017 10:00,O.M.M.P. SFAX,07/04/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/04/2017 03:00,14/04/2017 04:00,O.M.M.P. SFAX,11/04/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/04/2017 10:30,17/04/2017 10:30,O.M.M.P. SFAX,12/04/2017 22:30,--,conteneurs nombre EVP:600
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/04/2017 21:00,11/04/2017 10:00,O.M.M.P. SFAX,07/04/2017 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/04/2017 03:00,14/04/2017 04:00,O.M.M.P. SFAX,11/04/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/04/2017 10:30,17/04/2017 10:30,O.M.M.P. SFAX,12/04/2017 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/04/2017 03:00,07/04/2017 04:00,O.M.M.P. SFAX,04/04/2017 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/04/2017 00:00,11/04/2017 00:00,O.M.M.P. SFAX,06/04/2017 12:00,--,cereales:13600/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/04/2017 03:00,14/04/2017 04:00,O.M.M.P. SFAX,11/04/2017 15:00,--,varac solide:3600/conteneurs tonnage:580
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/04/2017 03:00,01/05/2017 17:00,O.M.M.P. SFAX,26/04/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2017 03:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/04/2017 19:00,28/04/2017 19:00,O.M.M.P. SFAX,24/04/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/04/2017 03:00,29/04/2017 04:00,O.M.M.P. SFAX,26/04/2017 15:00,--,cereales:5600/Hydrocarbures:5000
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/04/2017 09:00,01/05/2017 22:00,O.M.M.P. SFAX,26/04/2017 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/05/2017 06:00,06/05/2017 18:00,O.M.M.P. SFAX,02/05/2017 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2017 03:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,cereales:6860/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/04/2017 03:00,29/04/2017 04:00,O.M.M.P. SFAX,26/04/2017 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/04/2017 04:00,01/05/2017 17:00,O.M.M.P. SFAX,26/04/2017 16:00,--,cereales:2860/
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2017 03:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,varac solide:6000/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2017 03:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/05/2017 21:00,11/05/2017 10:00,O.M.M.P. SFAX,07/05/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/05/2017 03:00,14/05/2017 04:00,O.M.M.P. SFAX,11/05/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/05/2017 10:30,17/05/2017 10:30,O.M.M.P. SFAX,12/05/2017 22:30,--,conteneurs nombre EVP:600
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/05/2017 21:00,11/05/2017 10:00,O.M.M.P. SFAX,07/05/2017 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/05/2017 03:00,14/05/2017 04:00,O.M.M.P. SFAX,11/05/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/05/2017 10:30,17/05/2017 10:30,O.M.M.P. SFAX,12/05/2017 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/05/2017 03:00,07/05/2017 04:00,O.M.M.P. SFAX,04/05/2017 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/05/2017 00:00,11/05/2017 00:00,O.M.M.P. SFAX,06/05/2017 12:00,--,cereales:13600/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/05/2017 03:00,14/05/2017 04:00,O.M.M.P. SFAX,11/05/2017 15:00,--,varac solide:3600/conteneurs tonnage:580
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/05/2017 03:00,01/06/2017 17:00,O.M.M.P. SFAX,26/05/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2017 03:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/05/2017 19:00,28/05/2017 19:00,O.M.M.P. SFAX,24/05/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/05/2017 03:00,29/05/2017 04:00,O.M.M.P. SFAX,26/05/2017 15:00,--,cereales:5600/Hydrocarbures:5000
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/05/2017 09:00,01/06/2017 22:00,O.M.M.P. SFAX,26/05/2017 21:00,--,varac liquide:1058 /varac solide:5040
"sfax",FAS DAMMAM,1RSCDS1MA,,MALTA TS E,04/06/2017 06:00,06/06/2017 18:00,O.M.M.P. SFAX,02/06/2017 18:00,--,varac solide:3040/cereales:7680
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2017 03:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,cereales:6860/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ0GN1MA,,MALTA TS B,28/05/2017 03:00,29/05/2017 04:00,O.M.M.P. SFAX,26/05/2017 15:00,--,varac solide:5120/
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/05/2017 04:00,01/06/2017 17:00,O.M.M.P. SFAX,26/05/2017 16:00,--,cereales:2860/voitures:950
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2017 03:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,varac solide:6000/conteneurs tonnage:750
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2017 03:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,conteneurs nombre EVP:290
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/06/2017 21:00,11/06/2017 10:00,O.M.M.P. SFAX,07/06/2017 09:00,--,varac liquide:3058/conteneurs tonnage:600
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/06/2017 03:00,14/06/2017 04:00,O.M.M.P. SFAX,11/06/2017 15:00,--,cereales:8830/conteneurs nombre EVP:600
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/06/2017 10:30,17/06/2017 10:30,O.M.M.P. SFAX,12/06/2017 22:30,--,conteneurs nombre EVP:600
"sfax",JANINA,1RSD1N1MA,,MALTA TS E,08/06/2017 21:00,11/06/2017 10:00,O.M.M.P. SFAX,07/06/2017 09:00,--,varac solide:5066/varac liquide:702
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/06/2017 03:00,14/06/2017 04:00,O.M.M.P. SFAX,11/06/2017 15:00,--,conteneurs nombre EVP:780/cereales:9225
"sfax",CONTSHIP CUB,0TK1PN1MA,,Tyrrhenian Express 2,14/06/2017 10:30,17/06/2017 10:30,O.M.M.P. SFAX,12/06/2017 22:30,--,varac solide:1055/Hydrocarbures:7036
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/06/2017 03:00,07/06/2017 04:00,O.M.M.P. SFAX,04/06/2017 15:00,--,conteneurs tonnage:6025/cereales:12225
"sfax",NICOLA,0TK1NN1MA,,Tyrrhenian Express 2,08/06/2017 00:00,11/06/2017 00:00,O.M.M.P. SFAX,06/06/2017 12:00,--,cereales:13600/varac liquide:548
"sfax",NAF TS SFAX,2VZ1SN1MA,,MALTA TS B,13/06/2017 03:00,14/06/2017 04:00,O.M.M.P. SFAX,11/06/2017 15:00,--,varac solide:3600/conteneurs tonnage:580
"sfax",FAS DAMMAM,1RSC3N1MA,,MALTA TS E,28/06/2017 03:00,01/07/2017 17:00,O.M.M.P. SFAX,26/06/2017 15:00,--,Hydrocarbures:1263/varac liquide:2758 /varac solide:9244
"sfax",NAF TS SFAX,2VZ1QN1MA,,MALTA TS B,06/07/2017 03:00,07/07/2017 04:00,O.M.M.P. SFAX,04/07/2017 15:00,--,cereales:12225/conteneurs nombre EVP:600
"sfax",WILHELMINE,0WE0AN1MA,,Westmed Service,25/06/2017 19:00,28/06/2017 19:00,O.M.M.P. SFAX,24/06/2017 07:00,--,conteneurs tonnage:670/conteneurs nombre EVP:505
